SpectrumIdentity,SpectrumID,Organization,SpectrumType,InstrumentUsed,InstrumentAccesories,SpectralResolution,NumberofAccumulations,MaterialForm,Color,InstrumentMode,OtherInformation,MaterialProducer,RID,ContactInfo,CASNumber,MaterialPurity,MaterialQuality,InstrumentAccessories,LaserLightUsed,TotalAcquisitionTime_s,DataProcessingProcedure,LevelofConfidenceinIdentification,smoother,baseline,range,timestamp,SampleName,rsq
Fluor-uvite,Fluoruvite__R050172-3__Raman__514__90__ccw__Raman_Data_Processed__6046,RRUFF,Raman,,,,,,,,rruff.info/R050172,,R050172,,,,,,,,,,,,,,3637,
Fluor-uvite,Fluoruvite__R050172-4__Raman__514__0__ccw__Raman_Data_Processed__25472,RRUFF,Raman,,,,,,,,rruff.info/R050172,,R050172,,,,,,,,,,,,,,3638,
Fluor-uvite,Fluoruvite__R050172-4__Raman__514__45__ccw__Raman_Data_Processed__25474,RRUFF,Raman,,,,,,,,rruff.info/R050172,,R050172,,,,,,,,,,,,,,3639,
Fluor-uvite,Fluoruvite__R050172-4__Raman__514__90__ccw__Raman_Data_Processed__25476,RRUFF,Raman,,,,,,,,rruff.info/R050172,,R050172,,,,,,,,,,,,,,3640,
Forsterite,Forsterite__R040018-3__Raman__514__0__ccw__Raman_Data_Processed__469,RRUFF,Raman,,,,,,,,rruff.info/R040018,,R040018,,,,,,,,,,,,,,3641,
Forsterite,Forsterite__R040018-3__Raman__514__45__ccw__Raman_Data_Processed__471,RRUFF,Raman,,,,,,,,rruff.info/R040018,,R040018,,,,,,,,,,,,,,3642,
Forsterite,Forsterite__R040018-3__Raman__514__90__ccw__Raman_Data_Processed__473,RRUFF,Raman,,,,,,,,rruff.info/R040018,,R040018,,,,,,,,,,,,,,3643,
Forsterite,Forsterite__R040018-4__Raman__514__0__ccw__Raman_Data_Processed__477,RRUFF,Raman,,,,,,,,rruff.info/R040018,,R040018,,,,,,,,,,,,,,3644,
Forsterite,Forsterite__R040018-4__Raman__514__45__ccw__Raman_Data_Processed__479,RRUFF,Raman,,,,,,,,rruff.info/R040018,,R040018,,,,,,,,,,,,,,3645,
Forsterite,Forsterite__R040018-4__Raman__514__90__ccw__Raman_Data_Processed__481,RRUFF,Raman,,,,,,,,rruff.info/R040018,,R040018,,,,,,,,,,,,,,3646,
Forsterite,Forsterite__R040018-5__Raman__514__0__ccw__Raman_Data_Processed__485,RRUFF,Raman,,,,,,,,rruff.info/R040018,,R040018,,,,,,,,,,,,,,3647,
Forsterite,Forsterite__R040018-5__Raman__514__45__ccw__Raman_Data_Processed__487,RRUFF,Raman,,,,,,,,rruff.info/R040018,,R040018,,,,,,,,,,,,,,3648,
Forsterite,Forsterite__R040018-5__Raman__514__90__ccw__Raman_Data_Processed__489,RRUFF,Raman,,,,,,,,rruff.info/R040018,,R040018,,,,,,,,,,,,,,3649,
Forsterite,Forsterite__R040052-3__Raman__514__0__ccw__Raman_Data_Processed__1206,RRUFF,Raman,,,,,,,,rruff.info/R040052,,R040052,,,,,,,,,,,,,,3650,
Forsterite,Forsterite__R040052-3__Raman__514__45__ccw__Raman_Data_Processed__1209,RRUFF,Raman,,,,,,,,rruff.info/R040052,,R040052,,,,,,,,,,,,,,3651,
Forsterite,Forsterite__R040052-3__Raman__514__90__ccw__Raman_Data_Processed__1212,RRUFF,Raman,,,,,,,,rruff.info/R040052,,R040052,,,,,,,,,,,,,,3652,
Forsterite,Forsterite__R040052-4__Raman__514__0__ccw__Raman_Data_Processed__1181,RRUFF,Raman,,,,,,,,rruff.info/R040052,,R040052,,,,,,,,,,,,,,3653,
Forsterite,Forsterite__R040052-4__Raman__514__45__ccw__Raman_Data_Processed__1184,RRUFF,Raman,,,,,,,,rruff.info/R040052,,R040052,,,,,,,,,,,,,,3654,
Forsterite,Forsterite__R040052-4__Raman__514__90__ccw__Raman_Data_Processed__1187,RRUFF,Raman,,,,,,,,rruff.info/R040052,,R040052,,,,,,,,,,,,,,3655,
Forsterite,Forsterite__R040052-5__Raman__514__0__ccw__Raman_Data_Processed__1192,RRUFF,Raman,,,,,,,,rruff.info/R040052,,R040052,,,,,,,,,,,,,,3656,
Forsterite,Forsterite__R040052-5__Raman__514__45__ccw__Raman_Data_Processed__1195,RRUFF,Raman,,,,,,,,rruff.info/R040052,,R040052,,,,,,,,,,,,,,3657,
Forsterite,Forsterite__R040052-5__Raman__514__90__ccw__Raman_Data_Processed__1198,RRUFF,Raman,,,,,,,,rruff.info/R040052,,R040052,,,,,,,,,,,,,,3658,
Forsterite,Forsterite__R040057-3__Raman__514__0__ccw__Raman_Data_Processed__11640,RRUFF,Raman,,,,,,,,rruff.info/R040057,,R040057,,,,,,,,,,,,,,3659,
Forsterite,Forsterite__R040057-3__Raman__514__45__ccw__Raman_Data_Processed__11642,RRUFF,Raman,,,,,,,,rruff.info/R040057,,R040057,,,,,,,,,,,,,,3660,
Forsterite,Forsterite__R040057-3__Raman__514__90__ccw__Raman_Data_Processed__11644,RRUFF,Raman,,,,,,,,rruff.info/R040057,,R040057,,,,,,,,,,,,,,3661,
Forsterite,Forsterite__R040057-4__Raman__514__0__ccw__Raman_Data_Processed__11648,RRUFF,Raman,,,,,,,,rruff.info/R040057,,R040057,,,,,,,,,,,,,,3662,
Forsterite,Forsterite__R040057-4__Raman__514__45__ccw__Raman_Data_Processed__11650,RRUFF,Raman,,,,,,,,rruff.info/R040057,,R040057,,,,,,,,,,,,,,3663,
Forsterite,Forsterite__R040057-4__Raman__514__90__ccw__Raman_Data_Processed__11652,RRUFF,Raman,,,,,,,,rruff.info/R040057,,R040057,,,,,,,,,,,,,,3664,
Forsterite,Forsterite__R040057-5__Raman__514__0__ccw__Raman_Data_Processed__11656,RRUFF,Raman,,,,,,,,rruff.info/R040057,,R040057,,,,,,,,,,,,,,3665,
Forsterite,Forsterite__R040057-5__Raman__514__45__ccw__Raman_Data_Processed__11658,RRUFF,Raman,,,,,,,,rruff.info/R040057,,R040057,,,,,,,,,,,,,,3666,
Forsterite,Forsterite__R040057-5__Raman__514__90__ccw__Raman_Data_Processed__11660,RRUFF,Raman,,,,,,,,rruff.info/R040057,,R040057,,,,,,,,,,,,,,3667,
Forsterite,Forsterite__R050117-3__Raman__514__0__ccw__Raman_Data_Processed__5466,RRUFF,Raman,,,,,,,,rruff.info/R050117,,R050117,,,,,,,,,,,,,,3668,
Forsterite,Forsterite__R050117-3__Raman__514__45__ccw__Raman_Data_Processed__5468,RRUFF,Raman,,,,,,,,rruff.info/R050117,,R050117,,,,,,,,,,,,,,3669,
Forsterite,Forsterite__R050117-3__Raman__514__90__ccw__Raman_Data_Processed__5470,RRUFF,Raman,,,,,,,,rruff.info/R050117,,R050117,,,,,,,,,,,,,,3670,
Forsterite,Forsterite__R050117-4__Raman__514__0__ccw__Raman_Data_Processed__5458,RRUFF,Raman,,,,,,,,rruff.info/R050117,,R050117,,,,,,,,,,,,,,3671,
Forsterite,Forsterite__R050117-4__Raman__514__45__ccw__Raman_Data_Processed__5460,RRUFF,Raman,,,,,,,,rruff.info/R050117,,R050117,,,,,,,,,,,,,,3672,
Forsterite,Forsterite__R050117-4__Raman__514__90__ccw__Raman_Data_Processed__5462,RRUFF,Raman,,,,,,,,rruff.info/R050117,,R050117,,,,,,,,,,,,,,3673,
Forsterite,Forsterite__R050117-5__Raman__514__0__ccw__Raman_Data_Processed__5450,RRUFF,Raman,,,,,,,,rruff.info/R050117,,R050117,,,,,,,,,,,,,,3674,
Forsterite,Forsterite__R050117-5__Raman__514__45__ccw__Raman_Data_Processed__5452,RRUFF,Raman,,,,,,,,rruff.info/R050117,,R050117,,,,,,,,,,,,,,3675,
Forsterite,Forsterite__R050117-5__Raman__514__90__ccw__Raman_Data_Processed__5454,RRUFF,Raman,,,,,,,,rruff.info/R050117,,R050117,,,,,,,,,,,,,,3676,
Forsterite,Forsterite__R060535-3__Raman__514__0__ccw__Raman_Data_Processed__23708,RRUFF,Raman,,,,,,,,rruff.info/R060535,,R060535,,,,,,,,,,,,,,3677,
Forsterite,Forsterite__R060535-3__Raman__514__45__ccw__Raman_Data_Processed__23710,RRUFF,Raman,,,,,,,,rruff.info/R060535,,R060535,,,,,,,,,,,,,,3678,
Forsterite,Forsterite__R060535-3__Raman__514__90__ccw__Raman_Data_Processed__23712,RRUFF,Raman,,,,,,,,rruff.info/R060535,,R060535,,,,,,,,,,,,,,3679,
Forsterite,Forsterite__R060535-4__Raman__514__0__ccw__Raman_Data_Processed__23716,RRUFF,Raman,,,,,,,,rruff.info/R060535,,R060535,,,,,,,,,,,,,,3680,
Forsterite,Forsterite__R060535-4__Raman__514__45__ccw__Raman_Data_Processed__23719,RRUFF,Raman,,,,,,,,rruff.info/R060535,,R060535,,,,,,,,,,,,,,3681,
Forsterite,Forsterite__R060535-4__Raman__514__90__ccw__Raman_Data_Processed__23721,RRUFF,Raman,,,,,,,,rruff.info/R060535,,R060535,,,,,,,,,,,,,,3682,
Forsterite,Forsterite__R060535-5__Raman__514__0__ccw__Raman_Data_Processed__23749,RRUFF,Raman,,,,,,,,rruff.info/R060535,,R060535,,,,,,,,,,,,,,3683,
Forsterite,Forsterite__R060535-5__Raman__514__45__ccw__Raman_Data_Processed__23751,RRUFF,Raman,,,,,,,,rruff.info/R060535,,R060535,,,,,,,,,,,,,,3684,
Forsterite,Forsterite__R060535-5__Raman__514__90__ccw__Raman_Data_Processed__23753,RRUFF,Raman,,,,,,,,rruff.info/R060535,,R060535,,,,,,,,,,,,,,3685,
Forsterite,Forsterite__R060539-3__Raman__514__0__ccw__Raman_Data_Processed__23757,RRUFF,Raman,,,,,,,,rruff.info/R060539,,R060539,,,,,,,,,,,,,,3686,
Forsterite,Forsterite__R060539-3__Raman__514__45__ccw__Raman_Data_Processed__23759,RRUFF,Raman,,,,,,,,rruff.info/R060539,,R060539,,,,,,,,,,,,,,3687,
Forsterite,Forsterite__R060539-3__Raman__514__90__ccw__Raman_Data_Processed__23761,RRUFF,Raman,,,,,,,,rruff.info/R060539,,R060539,,,,,,,,,,,,,,3688,
Forsterite,Forsterite__R060539-4__Raman__514__0__ccw__Raman_Data_Processed__23765,RRUFF,Raman,,,,,,,,rruff.info/R060539,,R060539,,,,,,,,,,,,,,3689,
Forsterite,Forsterite__R060539-4__Raman__514__45__ccw__Raman_Data_Processed__23767,RRUFF,Raman,,,,,,,,rruff.info/R060539,,R060539,,,,,,,,,,,,,,3690,
Forsterite,Forsterite__R060539-4__Raman__514__90__ccw__Raman_Data_Processed__23769,RRUFF,Raman,,,,,,,,rruff.info/R060539,,R060539,,,,,,,,,,,,,,3691,
Forsterite,Forsterite__R060539-5__Raman__514__0__ccw__Raman_Data_Processed__23741,RRUFF,Raman,,,,,,,,rruff.info/R060539,,R060539,,,,,,,,,,,,,,3692,
Forsterite,Forsterite__R060539-5__Raman__514__45__ccw__Raman_Data_Processed__23743,RRUFF,Raman,,,,,,,,rruff.info/R060539,,R060539,,,,,,,,,,,,,,3693,
Forsterite,Forsterite__R060539-5__Raman__514__90__ccw__Raman_Data_Processed__23745,RRUFF,Raman,,,,,,,,rruff.info/R060539,,R060539,,,,,,,,,,,,,,3694,
Gahnite,Gahnite__R040027-3__Raman__514__0__ccw__Raman_Data_Processed__584,RRUFF,Raman,,,,,,,,rruff.info/R040027,,R040027,,,,,,,,,,,,,,3695,
Gahnite,Gahnite__R040027-3__Raman__514__45__ccw__Raman_Data_Processed__587,RRUFF,Raman,,,,,,,,rruff.info/R040027,,R040027,,,,,,,,,,,,,,3696,
Gahnite,Gahnite__R040027-3__Raman__514__90__ccw__Raman_Data_Processed__590,RRUFF,Raman,,,,,,,,rruff.info/R040027,,R040027,,,,,,,,,,,,,,3697,
Galuskinite,Galuskinite__R130076__Raman__514.5__0__ccw__Raman_Data_Processed__37435,RRUFF,Raman,,,,,,,,rruff.info/R130076,,R130076,,,,,,,,,,,,,,3698,
Gaspeite,Gaspeite__R040157-3__Raman__514__0__ccw__Raman_Data_Processed__3025,RRUFF,Raman,,,,,,,,rruff.info/R040157,,R040157,,,,,,,,,,,,,,3699,
Gaspeite,Gaspeite__R040157-3__Raman__514__45__ccw__Raman_Data_Processed__3027,RRUFF,Raman,,,,,,,,rruff.info/R040157,,R040157,,,,,,,,,,,,,,3700,
Gaspeite,Gaspeite__R040157-3__Raman__514__90__ccw__Raman_Data_Processed__3029,RRUFF,Raman,,,,,,,,rruff.info/R040157,,R040157,,,,,,,,,,,,,,3701,
Gaylussite,Gaylussite__R040146-4__Raman__514__0__ccw__Raman_Data_Processed__2875,RRUFF,Raman,,,,,,,,rruff.info/R040146,,R040146,,,,,,,,,,,,,,3702,
Gaylussite,Gaylussite__R040146-4__Raman__514__45__ccw__Raman_Data_Processed__2877,RRUFF,Raman,,,,,,,,rruff.info/R040146,,R040146,,,,,,,,,,,,,,3703,
Gaylussite,Gaylussite__R040146-4__Raman__514__90__ccw__Raman_Data_Processed__2879,RRUFF,Raman,,,,,,,,rruff.info/R040146,,R040146,,,,,,,,,,,,,,3704,
Gaylussite,Gaylussite__R040146-5__Raman__514__0__ccw__Raman_Data_Processed__2883,RRUFF,Raman,,,,,,,,rruff.info/R040146,,R040146,,,,,,,,,,,,,,3705,
Gaylussite,Gaylussite__R040146-5__Raman__514__45__ccw__Raman_Data_Processed__2885,RRUFF,Raman,,,,,,,,rruff.info/R040146,,R040146,,,,,,,,,,,,,,3706,
Gaylussite,Gaylussite__R040146-5__Raman__514__90__ccw__Raman_Data_Processed__2887,RRUFF,Raman,,,,,,,,rruff.info/R040146,,R040146,,,,,,,,,,,,,,3707,
Gaylussite,Gaylussite__R040146-6__Raman__514__0__ccw__Raman_Data_Processed__2867,RRUFF,Raman,,,,,,,,rruff.info/R040146,,R040146,,,,,,,,,,,,,,3708,
Gaylussite,Gaylussite__R040146-6__Raman__514__45__ccw__Raman_Data_Processed__2869,RRUFF,Raman,,,,,,,,rruff.info/R040146,,R040146,,,,,,,,,,,,,,3709,
Gaylussite,Gaylussite__R040146-6__Raman__514__90__ccw__Raman_Data_Processed__2871,RRUFF,Raman,,,,,,,,rruff.info/R040146,,R040146,,,,,,,,,,,,,,3710,
Gehlenite,Gehlenite__R060841-3__Raman__514__0__ccw__Raman_Data_Processed__24610,RRUFF,Raman,,,,,,,,rruff.info/R060841,,R060841,,,,,,,,,,,,,,3711,
Gehlenite,Gehlenite__R060841-3__Raman__514__45__ccw__Raman_Data_Processed__24614,RRUFF,Raman,,,,,,,,rruff.info/R060841,,R060841,,,,,,,,,,,,,,3712,
Gehlenite,Gehlenite__R060841-3__Raman__514__90__ccw__Raman_Data_Processed__24616,RRUFF,Raman,,,,,,,,rruff.info/R060841,,R060841,,,,,,,,,,,,,,3713,
Gehlenite,Gehlenite__R060841-4__Raman__514__0__ccw__Raman_Data_Processed__24620,RRUFF,Raman,,,,,,,,rruff.info/R060841,,R060841,,,,,,,,,,,,,,3714,
Gehlenite,Gehlenite__R060841-4__Raman__514__45__ccw__Raman_Data_Processed__24622,RRUFF,Raman,,,,,,,,rruff.info/R060841,,R060841,,,,,,,,,,,,,,3715,
Gehlenite,Gehlenite__R060841-4__Raman__514__90__ccw__Raman_Data_Processed__24624,RRUFF,Raman,,,,,,,,rruff.info/R060841,,R060841,,,,,,,,,,,,,,3716,
Gmelinite-Na,GmeliniteNa__R050371-3__Raman__514__0__ccw__Raman_Data_Processed__24694,RRUFF,Raman,,,,,,,,rruff.info/R050371,,R050371,,,,,,,,,,,,,,3717,
Gmelinite-Na,GmeliniteNa__R050371-3__Raman__514__45__ccw__Raman_Data_Processed__24696,RRUFF,Raman,,,,,,,,rruff.info/R050371,,R050371,,,,,,,,,,,,,,3718,
Gmelinite-Na,GmeliniteNa__R050371-3__Raman__514__90__ccw__Raman_Data_Processed__24698,RRUFF,Raman,,,,,,,,rruff.info/R050371,,R050371,,,,,,,,,,,,,,3719,
Gmelinite-Na,GmeliniteNa__R050371-4__Raman__514__0__ccw__Raman_Data_Processed__24702,RRUFF,Raman,,,,,,,,rruff.info/R050371,,R050371,,,,,,,,,,,,,,3720,
Gmelinite-Na,GmeliniteNa__R050371-4__Raman__514__45__ccw__Raman_Data_Processed__24704,RRUFF,Raman,,,,,,,,rruff.info/R050371,,R050371,,,,,,,,,,,,,,3721,
Gmelinite-Na,GmeliniteNa__R050371-4__Raman__514__90__ccw__Raman_Data_Processed__24706,RRUFF,Raman,,,,,,,,rruff.info/R050371,,R050371,,,,,,,,,,,,,,3722,
Gmelinite-Na,GmeliniteNa__R060168-3__Raman__514__0__ccw__Raman_Data_Processed__25141,RRUFF,Raman,,,,,,,,rruff.info/R060168,,R060168,,,,,,,,,,,,,,3723,
Gmelinite-Na,GmeliniteNa__R060168-3__Raman__514__45__ccw__Raman_Data_Processed__25143,RRUFF,Raman,,,,,,,,rruff.info/R060168,,R060168,,,,,,,,,,,,,,3724,
Gmelinite-Na,GmeliniteNa__R060168-3__Raman__514__90__ccw__Raman_Data_Processed__25145,RRUFF,Raman,,,,,,,,rruff.info/R060168,,R060168,,,,,,,,,,,,,,3725,
Gmelinite-Na,GmeliniteNa__R060168-4__Raman__514__0__ccw__Raman_Data_Processed__25149,RRUFF,Raman,,,,,,,,rruff.info/R060168,,R060168,,,,,,,,,,,,,,3726,
Gmelinite-Na,GmeliniteNa__R060168-4__Raman__514__45__ccw__Raman_Data_Processed__25153,RRUFF,Raman,,,,,,,,rruff.info/R060168,,R060168,,,,,,,,,,,,,,3727,
Gmelinite-Na,GmeliniteNa__R060168-4__Raman__514__90__ccw__Raman_Data_Processed__25155,RRUFF,Raman,,,,,,,,rruff.info/R060168,,R060168,,,,,,,,,,,,,,3728,
Goethite,Goethite__R050142-3__Raman__514__0__ccw__Raman_Data_Processed__5856,RRUFF,Raman,,,,,,,,rruff.info/R050142,,R050142,,,,,,,,,,,,,,3729,
Goethite,Goethite__R050142-3__Raman__514__45__ccw__Raman_Data_Processed__5858,RRUFF,Raman,,,,,,,,rruff.info/R050142,,R050142,,,,,,,,,,,,,,3730,
Goethite,Goethite__R050142-3__Raman__514__90__ccw__Raman_Data_Processed__5860,RRUFF,Raman,,,,,,,,rruff.info/R050142,,R050142,,,,,,,,,,,,,,3731,
Grossular,Grossular__R040065-3__Raman__514__0__ccw__Raman_Data_Processed__1550,RRUFF,Raman,,,,,,,,rruff.info/R040065,,R040065,,,,,,,,,,,,,,3732,
Grossular,Grossular__R040065-3__Raman__514__45__ccw__Raman_Data_Processed__1552,RRUFF,Raman,,,,,,,,rruff.info/R040065,,R040065,,,,,,,,,,,,,,3733,
Grossular,Grossular__R040065-3__Raman__514__90__ccw__Raman_Data_Processed__1554,RRUFF,Raman,,,,,,,,rruff.info/R040065,,R040065,,,,,,,,,,,,,,3734,
Grossular,Grossular__R040066-3__Raman__514__0__ccw__Raman_Data_Processed__1561,RRUFF,Raman,,,,,,,,rruff.info/R040066,,R040066,,,,,,,,,,,,,,3735,
Grossular,Grossular__R040066-3__Raman__514__45__ccw__Raman_Data_Processed__1563,RRUFF,Raman,,,,,,,,rruff.info/R040066,,R040066,,,,,,,,,,,,,,3736,
Grossular,Grossular__R040066-3__Raman__514__90__ccw__Raman_Data_Processed__1565,RRUFF,Raman,,,,,,,,rruff.info/R040066,,R040066,,,,,,,,,,,,,,3737,
Grossular,Grossular__R050036-3__Raman__514__0__ccw__Raman_Data_Processed__4794,RRUFF,Raman,,,,,,,,rruff.info/R050036,,R050036,,,,,,,,,,,,,,3738,
Grossular,Grossular__R050036-3__Raman__514__45__ccw__Raman_Data_Processed__4796,RRUFF,Raman,,,,,,,,rruff.info/R050036,,R050036,,,,,,,,,,,,,,3739,
Grossular,Grossular__R050036-3__Raman__514__90__ccw__Raman_Data_Processed__4798,RRUFF,Raman,,,,,,,,rruff.info/R050036,,R050036,,,,,,,,,,,,,,3740,
Grossular,Grossular__R050081-3__Raman__514__0__ccw__Raman_Data_Processed__3790,RRUFF,Raman,,,,,,,,rruff.info/R050081,,R050081,,,,,,,,,,,,,,3741,
Grossular,Grossular__R050081-3__Raman__514__45__ccw__Raman_Data_Processed__3792,RRUFF,Raman,,,,,,,,rruff.info/R050081,,R050081,,,,,,,,,,,,,,3742,
Grossular,Grossular__R050081-3__Raman__514__90__ccw__Raman_Data_Processed__3794,RRUFF,Raman,,,,,,,,rruff.info/R050081,,R050081,,,,,,,,,,,,,,3743,
Grossular,Grossular__R050312-3__Raman__514__0__ccw__Raman_Data_Processed__24588,RRUFF,Raman,,,,,,,,rruff.info/R050312,,R050312,,,,,,,,,,,,,,3744,
Grossular,Grossular__R050312-3__Raman__514__45__ccw__Raman_Data_Processed__24590,RRUFF,Raman,,,,,,,,rruff.info/R050312,,R050312,,,,,,,,,,,,,,3745,
Grossular,Grossular__R050312-3__Raman__514__90__ccw__Raman_Data_Processed__24592,RRUFF,Raman,,,,,,,,rruff.info/R050312,,R050312,,,,,,,,,,,,,,3746,
Grossular,Grossular__R060278-3__Raman__514__0__ccw__Raman_Data_Processed__23846,RRUFF,Raman,,,,,,,,rruff.info/R060278,,R060278,,,,,,,,,,,,,,3747,
Grossular,Grossular__R060278-3__Raman__514__45__ccw__Raman_Data_Processed__23848,RRUFF,Raman,,,,,,,,rruff.info/R060278,,R060278,,,,,,,,,,,,,,3748,
Grossular,Grossular__R060278-3__Raman__514__90__ccw__Raman_Data_Processed__23850,RRUFF,Raman,,,,,,,,rruff.info/R060278,,R060278,,,,,,,,,,,,,,3749,
Grossular,Grossular__R060382-3__Raman__514__0__ccw__Raman_Data_Processed__24656,RRUFF,Raman,,,,,,,,rruff.info/R060382,,R060382,,,,,,,,,,,,,,3750,
Grossular,Grossular__R060382-3__Raman__514__45__ccw__Raman_Data_Processed__24658,RRUFF,Raman,,,,,,,,rruff.info/R060382,,R060382,,,,,,,,,,,,,,3751,
Grossular,Grossular__R060382-3__Raman__514__90__ccw__Raman_Data_Processed__24660,RRUFF,Raman,,,,,,,,rruff.info/R060382,,R060382,,,,,,,,,,,,,,3752,
Grossular,Grossular__R060442-3__Raman__514__0__ccw__Raman_Data_Processed__24710,RRUFF,Raman,,,,,,,,rruff.info/R060442,,R060442,,,,,,,,,,,,,,3753,
Grossular,Grossular__R060442-3__Raman__514__45__ccw__Raman_Data_Processed__24712,RRUFF,Raman,,,,,,,,rruff.info/R060442,,R060442,,,,,,,,,,,,,,3754,
Grossular,Grossular__R060442-3__Raman__514__90__ccw__Raman_Data_Processed__24714,RRUFF,Raman,,,,,,,,rruff.info/R060442,,R060442,,,,,,,,,,,,,,3755,
Grossular,Grossular__R060443-3__Raman__514__0__ccw__Raman_Data_Processed__24662,RRUFF,Raman,,,,,,,,rruff.info/R060443,,R060443,,,,,,,,,,,,,,3756,
Grossular,Grossular__R060443-3__Raman__514__45__ccw__Raman_Data_Processed__24664,RRUFF,Raman,,,,,,,,rruff.info/R060443,,R060443,,,,,,,,,,,,,,3757,
Grossular,Grossular__R060443-3__Raman__514__90__ccw__Raman_Data_Processed__24666,RRUFF,Raman,,,,,,,,rruff.info/R060443,,R060443,,,,,,,,,,,,,,3758,
Grossular,Grossular__R060444-3__Raman__514__0__ccw__Raman_Data_Processed__24718,RRUFF,Raman,,,,,,,,rruff.info/R060444,,R060444,,,,,,,,,,,,,,3759,
Grossular,Grossular__R060444-3__Raman__514__45__ccw__Raman_Data_Processed__24720,RRUFF,Raman,,,,,,,,rruff.info/R060444,,R060444,,,,,,,,,,,,,,3760,
Grossular,Grossular__R060444-3__Raman__514__90__ccw__Raman_Data_Processed__24722,RRUFF,Raman,,,,,,,,rruff.info/R060444,,R060444,,,,,,,,,,,,,,3761,
Grossular,Grossular__R060452-3__Raman__514__0__ccw__Raman_Data_Processed__24670,RRUFF,Raman,,,,,,,,rruff.info/R060452,,R060452,,,,,,,,,,,,,,3762,
Grossular,Grossular__R060452-3__Raman__514__45__ccw__Raman_Data_Processed__24672,RRUFF,Raman,,,,,,,,rruff.info/R060452,,R060452,,,,,,,,,,,,,,3763,
Grossular,Grossular__R060452-3__Raman__514__90__ccw__Raman_Data_Processed__24674,RRUFF,Raman,,,,,,,,rruff.info/R060452,,R060452,,,,,,,,,,,,,,3764,
Grossular,Grossular__R060453-3__Raman__514__0__ccw__Raman_Data_Processed__24638,RRUFF,Raman,,,,,,,,rruff.info/R060453,,R060453,,,,,,,,,,,,,,3765,
Grossular,Grossular__R060453-3__Raman__514__45__ccw__Raman_Data_Processed__24642,RRUFF,Raman,,,,,,,,rruff.info/R060453,,R060453,,,,,,,,,,,,,,3766,
Grossular,Grossular__R060453-3__Raman__514__90__ccw__Raman_Data_Processed__24644,RRUFF,Raman,,,,,,,,rruff.info/R060453,,R060453,,,,,,,,,,,,,,3767,
Grossular,Grossular__R060499-3__Raman__514__0__ccw__Raman_Data_Processed__24648,RRUFF,Raman,,,,,,,,rruff.info/R060499,,R060499,,,,,,,,,,,,,,3768,
Grossular,Grossular__R060499-3__Raman__514__45__ccw__Raman_Data_Processed__24650,RRUFF,Raman,,,,,,,,rruff.info/R060499,,R060499,,,,,,,,,,,,,,3769,
Grossular,Grossular__R060499-3__Raman__514__90__ccw__Raman_Data_Processed__24652,RRUFF,Raman,,,,,,,,rruff.info/R060499,,R060499,,,,,,,,,,,,,,3770,
Grunerite,Grunerite__R040150-4__Raman__514__0__ccw__Raman_Data_Processed__25590,RRUFF,Raman,,,,,,,,rruff.info/R040150,,R040150,,,,,,,,,,,,,,3771,
Grunerite,Grunerite__R040150-4__Raman__514__45__ccw__Raman_Data_Processed__25591,RRUFF,Raman,,,,,,,,rruff.info/R040150,,R040150,,,,,,,,,,,,,,3772,
Grunerite,Grunerite__R040150-4__Raman__514__90__ccw__Raman_Data_Processed__25592,RRUFF,Raman,,,,,,,,rruff.info/R040150,,R040150,,,,,,,,,,,,,,3773,
Gypsum,Gypsum__R040029-3__Raman__514__0__ccw__Raman_Data_Processed__11453,RRUFF,Raman,,,,,,,,rruff.info/R040029,,R040029,,,,,,,,,,,,,,3774,
Gypsum,Gypsum__R040029-3__Raman__514__45__ccw__Raman_Data_Processed__11455,RRUFF,Raman,,,,,,,,rruff.info/R040029,,R040029,,,,,,,,,,,,,,3775,
Gypsum,Gypsum__R040029-3__Raman__514__90__ccw__Raman_Data_Processed__11457,RRUFF,Raman,,,,,,,,rruff.info/R040029,,R040029,,,,,,,,,,,,,,3776,
Gypsum,Gypsum__R040029-4__Raman__514__0__ccw__Raman_Data_Processed__11461,RRUFF,Raman,,,,,,,,rruff.info/R040029,,R040029,,,,,,,,,,,,,,3777,
Gypsum,Gypsum__R040029-4__Raman__514__45__ccw__Raman_Data_Processed__11463,RRUFF,Raman,,,,,,,,rruff.info/R040029,,R040029,,,,,,,,,,,,,,3778,
Gypsum,Gypsum__R040029-4__Raman__514__90__ccw__Raman_Data_Processed__11465,RRUFF,Raman,,,,,,,,rruff.info/R040029,,R040029,,,,,,,,,,,,,,3779,
Gypsum,Gypsum__R040029-5__Raman__514__0__ccw__Raman_Data_Processed__11471,RRUFF,Raman,,,,,,,,rruff.info/R040029,,R040029,,,,,,,,,,,,,,3780,
Gypsum,Gypsum__R040029-5__Raman__514__45__ccw__Raman_Data_Processed__11473,RRUFF,Raman,,,,,,,,rruff.info/R040029,,R040029,,,,,,,,,,,,,,3781,
Gypsum,Gypsum__R040029-5__Raman__514__90__ccw__Raman_Data_Processed__11475,RRUFF,Raman,,,,,,,,rruff.info/R040029,,R040029,,,,,,,,,,,,,,3782,
Gypsum,Gypsum__R040029-6__Raman__514__0__ccw__Raman_Data_Processed__11479,RRUFF,Raman,,,,,,,,rruff.info/R040029,,R040029,,,,,,,,,,,,,,3783,
